dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q
0.003922661768092274,0.00762022924791791,0.012601388358277957,0.026676901099993346,0.07762666025153873,0.01198750938105288,0.031811515915167975,0.03029702309086978
0.031197882597263013,0.04678738199608871,0.05385699719376918,0.05817841577509392,0.08561481387467493,0.0152074395350571,0.05339366716733709,0.089014721209421
0.01113168630229483,0.019009539943601255,0.026245498620846543,0.039740455500470555,0.08234385814535028,0.013634129114672067,0.04159480308649567,0.0523560888370986
0.06441751179410855,0.08781182569451638,0.08843618660103342,0.0745363111656456,0.08529777319904291,0.015953940453398804,0.06210803681293675,0.1272952664916732
0.3994042584627321,0.38805922100641005,0.24326843764993103,0.08500763198411125,0.039862993788726916,0.00895463920442108,0.0502832964432743,0.21442717405113446
0.39681237560654153,0.042948993210979045,0.0012467408638275467,1.4489144730928317e-06,2.094341699320345e-09,1.5419642462839902e-09,9.30137427789184e-08,4.577175199808696e-05
0.3903815492642649,0.03893833988757868,0.001008159286250483,9.474333548885209e-07,1.1042767786758633e-09,8.497592644345977e-10,5.599524299252197e-08,3.28826164975101e-05
0.4153924287009894,0.05651884362793275,0.002260112985759505,4.7615755246276235e-06,1.2576216555995274e-08,8.181415451236162e-09,3.8530497296572606e-07,0.00011557442261760657
0.4339299189530681,0.07344459059253551,0.003986799876786564,1.4816285401293935e-05,6.955296847273893e-08,4.0208055688420396e-08,1.4952959828868875e-06,0.0002796791796575302
0.43695380543106466,0.07656945801568997,0.004363469595894822,1.774820376092554e-05,9.129782505792514e-08,5.1796574561293205e-08,1.8552461725793945e-06,0.00032188988992114134
0.46352801188526127,0.10912036924676433,0.009401040454564021,8.238418339228319e-05,9.224324813291945e-07,4.460931288930831e-07,1.1609852865379041e-05,0.0010634911068029115
0.46063109167995064,0.1050914826749828,0.008665144582153336,6.999116892830707e-05,7.21542751742891e-07,3.549096289029682e-07,9.555391783091073e-06,0.0009367306133228066
0.4575233557575206,0.10090811312675736,0.007935098896032307,5.869430927634164e-05,5.534545986247206e-07,2.772616755510163e-07,7.743277404578575e-06,0.000816769573013951
0.44278315997016693,0.0829066757900361,0.005183887725960091,2.504965645133931e-05,1.5343625256493607e-07,8.39850829707218e-08,2.8000758076502372e-06,0.00042092996155644624
0.47739119367777477,0.13023157885931394,0.013791238985110607,0.00017729747879832063,2.927123682739898e-06,1.3070957608409644e-06,2.90040977428277e-05,0.001931381426388395
0.4879562624651882,0.14852432435689847,0.018335352584026188,0.00031338845072882666,6.9049926366979364e-06,2.9060025121792538e-06,5.727707152621091e-05,0.003009228924453077
0.5000688374424281,0.1721146173676801,0.025236505656869544,0.0005937289926446864,1.8083470370821912e-05,7.121075868378548e-06,0.00012288321607410962,0.004948701569716028
0.5396096801639573,0.27490381118933943,0.06979599719694442,0.004552013287190491,0.00038959025599983617,0.00012409328389375573,0.001401031657162624,0.024151942913576883
